OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
57775,Destroyed (>50%),866.0,Hopper,Avenue,Santa Rosa,CA,0.0,LNU,Sonoma,Coffey Park,10/8/2017 12:00:00 AM,Fire,,Commercial Building Multi Story,Nonresidential Commercial,,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane, , , ,,,,1754556.0,,866 HOPPER AVE SANTA ROSA CA 95403,38.4787598082886,-122.734751179131
126508,No Damage,1720.0,Michael ,Lane,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,No Eaves,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,479973.0,1977.0,"1720 MICHAEL LN, PACIFIC PALISADES, CA 90272",34.0793584,-118.5623418
32697,Destroyed (>50%),1824.0,Apple View,Way,Paradise Northeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,277393.0,1987.0,1824  APPLE VIEW WAY   PARADISE CA 95969,39.7879270198675,-121.577691823378
23479,No Damage,14244.0,Big Basin,Way,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,150533.0,1935.0,14244 BIG BASIN WAY BOULDER CREEK CA 95006,37.1316928732379,-122.136415741865
113596,No Damage,588.0,W Mendocino,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,,,136468.0,1947.0,"588 W MENDOCINO ST, ALTADENA, CA 91001",34.1947049,-118.1604512
66303,Destroyed (>50%),0.0,Monterey,Drive,,CA,0.0,LNU,Lake,Clear Lake ,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown, , , ,,,,356527.0,,3937 PALOMAR DR CLEARLAKE CA 95422,38.9801420649046,-122.686301743533
22203,No Damage,17250.0,Big Basin,Way,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,23776.0,1952.0,17250 BIG BASIN WAY BOULDER CREEK CA 95006,37.1590148822692,-122.162046778081
47636,Destroyed (>50%),5846.0,Nielsen ,Drive,Paradise Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,215260.0,1990.0,5846  NIELSEN CT   PARADISE CA 95969,39.7590013216101,-121.585821175153
95108,Destroyed (>50%),8810.0,Cohasset,Road,Cohasset,CA,95973.0,BTU,Butte,,7/24/2024 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,Unknown,Wood,Unknown,No Fence,>30,<30',77939.0,2001.0,"8810 COHASSET RD, COHASSET, CA 95973",39.89116,-121.7512402
102216,Destroyed (>50%),367.0,W Mendocino,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,173531.0,1924.0,"367 W MENDOCINO ST, ALTADENA, CA 91001",34.1939119,-118.1559741
111555,Destroyed (>50%),2625.0,Meguiar,Drive,Pasadena,CA,91107.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Engine Company Actions,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,344590.0,1998.0,"2625 MEGUIAR DR, PASADENA, CA 91107",34.1712385,-118.0967798
59015,Destroyed (>50%),913.0,Via Ondulando,,Ventura,CA,0.0,VNC,Ventura,,12/4/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane, , , ,,,,186412.0,1962.0,913 VIA ONDULANDO VENTURA CA 93003,34.2935443207483,-119.207277100677
32739,Destroyed (>50%),13800.0,Skyway ,,Magalia,CA,,BTU,Butte,Magalia ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,>30,<30',116188.0,1934.0,13800  SKYWAY    MAGALIA CA 95954,39.8119453053848,-121.578762572976
93541,No Damage,0.0,Heritage ,Way,,CA,0.0,KRN,Kern,,7/24/2024 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,1.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,>50',0.0,0.0,,35.4639404,-118.4646768
113610,Destroyed (>50%),3191.0,Grandeur,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Unknown,,,60851.0,1924.0,"3191 GRANDEUR AVE, ALTADENA, CA 91001",34.1996877,-118.1517519
69914,Destroyed (>50%),0.0,Grange,Road,Unincorporated,CA,0.0,LNU,Lake,Hidden Valley lake,9/12/2015 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unknown,Unknown,Unknown,Unknown, , , ,,,,54376.0,,18795 GRANGE RD MIDDLETOWN CA 95461,38.7808966440031,-122.558674524806
43718,Destroyed (>50%),5918.0,N. Libby,Road,Paradise Central Southeast A,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,75527.0,1948.0,5918 N LIBBY RD   PARADISE CA 95969,39.7610636947168,-121.593382708124
120390,Destroyed (>50%),315.0,Via De La Paz,,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,852239.0,1948.0,"315 VIA DE LA PAZ, PACIFIC PALISADES, CA 90272",34.0364301,-118.5301296
123740,No Damage,16633.0,Calle Brittany,,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,,,1123632.0,1999.0,"16633 CALLE BRITTANY, PACIFIC PALISADES, CA 90272",34.0742661,-118.5481328
60176,Destroyed (>50%),3900.0,Millbrook,Drive,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Screened,Combustible,Single Pane, , , ,,,,509099.0,,3900 MILLBROOK DR SANTA ROSA CA 95404,38.487768273949,-122.68997634083
77858,No Damage,747.0,-915 4Th,Street,Doyle,CA,96109.0,LMU,Lassen,,7/4/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,73175.0,,434-915 4TH ST DOYLE CA 96109,40.0274395528903,-120.105107838922
42553,Destroyed (>50%),4279.0,Big Bend,Road,Unincorporated,CA,,BTU,Butte,Oroville,11/8/2018 12:00:00 AM,Fire,Civilian,Mobile Home Double Wide,Single Residence,,Metal,No Eaves,No Vents,Combustible,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,,,4773.0,0.0,4279  BIG BEND RD   CONCOW CA 95965,39.7249690709667,-121.492291194681
58623,Destroyed (>50%),19839.0,Foard,Road,Unincorporated,CA,0.0,LNU,Lake,,9/12/2015 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,10225.0,,19839 FOARD RD MIDDLETOWN CA 95461,38.7738574669417,-122.691390859518
79591,No Damage,4.0,35 Milestone Tract,,Kyburz,CA,95720.0,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,Combustible,No Fence,,<30',,,14461 US HIGHWAY 50 KYBURZ CA 95720,38.7790287860926,-120.254175163806
114207,Destroyed (>50%),1130.0,Beverly ,Way,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,183110.0,1924.0,"1130 BEVERLY WAY, ALTADENA, CA 91001",34.186646,-118.1273149
5302,No Damage,653.0,Loop,Drive,,CA,0.0,TUU,Tulare,,8/19/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,Combustible,No Fence,,,93933.0,0.0,675 LOOP DR SPRINGVILLE CA 93265,36.1454255507052,-118.613478541871
70052,Destroyed (>50%),2401.0,Old Soda Springs,Road,Unincorporated,CA,0.0,LNU,Napa,,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane, , , ,,,,845460.0,1977.0,2401 OLD SODA SPRINGS RD,38.366651545301,-122.270525442634
42258,Destroyed (>50%),5121.0,Oak Haven ,Lane,Unincorporated,CA,,BTU,Butte,Chico,11/8/2018 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Metal,Enclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,11-20,>50',5843.0,0.0,5120  OAK HAVEN LN   CHICO CA 95926,39.7385846744379,-121.679344518871
64149,Destroyed (>50%),7045.0,12,Hwy,Unincorporated,CA,0.0,LNU,Sonoma,,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,221615.0,0.0,7045 HWY 12,38.4443688809157,-122.591909317507
11679,No Damage,1581.0,Mystic Point ,Place,,CA,,LNU,Sonoma,,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Combustible,,,574248.0,2017.0,1581 MYSTIC POINT PL SANTA ROSA CA 95409,38.4691087218682,-122.632902759603
69927,Destroyed (>50%),411.0,Royal Meadows ,Court,Unincorporated,CA,0.0,LNU,Sonoma,Riebli,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane, , , ,,,,806446.0,,411 ROYAL MEADOWS CT SANTA ROSA CA 95404,38.4994189946409,-122.684909134755
42504,Destroyed (>50%),270.0,Pacific,Drive,Paradise Southwest A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,107402.0,1955.0,270  PACIFIC DR   PARADISE CA 95969,39.74518872576,-121.643239231545
5936,No Damage,40728.0,Woodland ,Road,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0,40895 HIGHWAY 168 SHAVER LAKE CA 93664,37.0892576836479,-119.328750816588
2511,Destroyed (>50%),15.0,Berry Creek,Road,,CA,0.0,BTU,Butte,Berry Creek,9/9/2020 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,0.0,Other,Unknown,"Mesh Screen > 1/8""""",Metal,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,21-30,,183588.0,1957.0,"15 BERRY CREEK RD, BERRY CREEK CA 95916",39.6430521946764,-121.432093688815
26822,No Damage,15.0,Esternay ,Drive,,CA,,ORC,Orange,,10/26/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,265901.0,1995.0,15 ESTERNAY DR FOOTHILL RANCH CA 92610,33.6870186199498,-117.657296362619
73841,Destroyed (>50%),50.0,Ursuline,Road,Unincorporated,CA,0.0,LNU,Sonoma,Larkfield-Wikiup,10/8/2017 12:00:00 AM,Fire,,School,Nonresidential Commercial,,Fire Resistant,Not Applicable,Unknown,Fire Resistant,Multi Pane, , , ,,,,7509416.0,,50 URSULINE RD SANTA ROSA CA 95403,38.4944549378653,-122.740847609281
124924,No Damage,16655.0,Marquez,Terrace,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,,,491950.0,1952.0,"16655 MARQUEZ TER, PACIFIC PALISADES, CA 90272",34.0484485,-118.5451105
8240,No Damage,0.0,Deer ,Lane,,CA,0.0,FKU,Fresno,Huntington Lake,9/4/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0, LAKESHORE CA 93634,37.2585176331717,-119.173129950228
114155,Destroyed (>50%),2785.0,Saint James,Place,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,116112.0,1929.0,"2785 SAINT JAMES PL, ALTADENA, CA 91001",34.192848,-118.13671
9439,No Damage,12674.0,Platina,Road,,CA,,SHU,Shasta,Igo,9/27/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,<30',80447.0,,12500 PLATINA RD IGO CA 96047,40.4806998165199,-122.588140933399
3832,No Damage,1220.0,Encina Grande,Road,,CA,0.0,BTU,Butte,Berry Creek,9/9/2020 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,0.0,Metal,No Eaves,No Vents,Metal,Single Pane,Wood,No Deck/Porch,Combustible,Non Combustible,,,20000.0,0.0,"1220 ENCINA GRANDE RD, BERRY CREEK CA 95916",39.6394942431292,-121.458338635492
74536,Destroyed (>50%),14426.0,Janet,Way,Redding,CA,,SHU,Shasta,,8/22/2019 12:00:00 AM,Fire,Engine Company Actions,Mobile Home Double Wide,Single Residence,,Metal,No Eaves,No Vents,Vinyl,Unknown,Wood,No Deck/Porch,Unknown,Unknown,,,29768.0,1978.0,14426 JANET WAY REDDING CA 96003,40.709239161689,-122.26466652435
72068,Destroyed (>50%),0.0,Tomki,Road,Unincorporated,CA,0.0,MEU,Mendocino,Redwood Valley ,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unknown,Unknown,Combustible,Unknown, , , ,,,,80412.0,0.0,13000 TOMKI RD,39.3299245167476,-123.234933333246
83324,No Damage,9060.0,Colusa,Street,South Lake Tahoe,CA,96150.0,AEU,El Dorado,,8/14/2021 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,No Fence,,,243601.0,,960 COLUSA ST SOUTH LAKE TAHOE CA 96150,38.8398630089332,-120.019532051321
87904,No Damage,13810.0,Schole,Drive,Redding,CA,96003.0,SHU,Shasta,,9/22/2021 12:00:00 AM,Fire,Fire Retardant Drop,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,>30,,35000.0,,13810 SCHOLE DR REDDING CA 96003,40.6899928061184,-122.288503968997
22210,Destroyed (>50%),100.0,Braemoor,Drive,,CA,,CZU,Santa Cruz,Santa Cruz,8/16/2020 12:00:00 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,Unscreened,Wood,Unknown,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,>30,,361898.0,1979.0,118 BRAEMOOR DR SANTA CRUZ CA 95060,37.1146135094224,-122.146680076456
59160,Destroyed (>50%),3732.0,Woodbourne,Place,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unknown,Screened,Combustible,Multi Pane, , , ,,,,659724.0,,3732 WOODBOURNE PL SANTA ROSA CA 95403,38.4944325784167,-122.708631153076
2967,Destroyed (>50%),237.0,Sand Creek,Drive,,CA,0.0,BTU,Butte,Berry Creek,9/9/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,99891.0,1992.0,"237 SAND CREEK DR, BERRY CREEK CA 95916",39.6361347370976,-121.384430648298
128246,Destroyed (>50%),1314.0,Goucher,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,,561788.0,1949.0,"1314 GOUCHER ST, PACIFIC PALISADES, CA 90272",34.0531081,-118.5217966
64780,Destroyed (>50%),11340.0,Bonanza ,Way,Unincorporated,CA,0.0,NEU,Nevada,-,10/9/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown, , , ,,,,126906.0,,11340 BONANZA WAY ROUGH AND READY CA 95975,39.2402109101484,-121.147392020005
127465,Destroyed (>50%),921.0,Kagawa,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Unknown,Combustible,,,756665.0,1938.0,"921 KAGAWA ST, PACIFIC PALISADES, CA 90272",34.046707,-118.5181191
43431,Destroyed (>50%),5930.0,Camino,Lane,Paradise Central Southwest B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,,Multi Family Residence Single Story,Multiple Residence,4.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,3242825.0,2005.0,5930  CAMINO LN   PARADISE CA 95969,39.7566830554731,-121.615725139645
49851,Destroyed (>50%),30884.0,Mulholland Hwy,Other,Los Angeles County,CA,,LAC,Los Angeles,Malibu,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Unknown,Unknown,Unknown,Combustible,Unknown,Wood,Wood,Unknown,No Fence,21-30,,20711.0,1946.0,30884 MULHOLLAND HWY MALIBU CA 90265,34.0951196034519,-118.791696319896
1031,No Damage,5131.0,Montiel Truck Trail ,,,CA,0.0,MVU,San Diego,,9/5/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,166994.0,0.0,5131 MONTIEL TRUCK TRL JAMUL CA 91935,32.772686918454,-116.769890987369
42928,Destroyed (>50%),5463.0,S. Libby,Lane,Paradise Central Southeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,75032.0,1925.0,5463 S LIBBY RD   PARADISE CA 95969,39.7460868826742,-121.594358031486
6767,No Damage,60504.0,Blueberry Hill,Lane,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,Dozer Fuel Break,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0, LAKESHORE CA 93634,37.2453783345267,-119.200663412501
104939,No Damage,435.0,Mount Wilson,Trail,Sierra Madre,CA,0.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Infrastructure,Infrastructure,0.0,Metal,No Eaves,No Vents,Metal,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,,,,34.1698635,-118.0495332
33785,Destroyed (>50%),1798.0,Merrill,Road,Paradise Northeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,,Asphalt,Unenclosed,Unscreened,Ignition Resistant,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,,<30',74305.0,1965.0,1790  MERRILL RD   PARADISE CA 95969,39.7812033842061,-121.576535236162
48019,Destroyed (>50%),6355.0,Zuckerman ,Court,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,52812.0,1977.0,6355  ZUCKERMAN CT   MAGALIA CA 95954,39.8002824394595,-121.600706236054
17095,Destroyed (>50%),3800.0,Serenity Hills ,Road,,CA,,LNU,Solano,Vacaville ,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Unenclosed,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,30-50',333015.0,1975.0,3800 SERENITY HILLS RD VACAVILLE CA 95688,38.387999672867,-122.016931903903
44378,Destroyed (>50%),5435.0,Black Olive ,Drive,Paradise Central Southwest A,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,,<30',43828.0,1914.0,5435  BLACK OLIVE DR   PARADISE CA 95969,39.7519719704696,-121.625307076217
97634,No Damage,30940.0,Marbella ,Way,Highland,CA,92346.0,BDU,San Bernardino,Highland ,9/5/2024 12:00:00 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Combustible,,,0.0,0.0,"30940 MARBELLA WAY, HIGHLAND, CA 92346",34.1102878,-117.1291882
