OBJECTID,Damage,Zip Code,CAL FIRE Unit,County,Incident Start Date,Structure Defense Actions Taken,Structure Type,Structure Category,Units in Structure,Roof Construction,Eaves,Vent Screen,Exterior Siding,Window Pane,Deck/Porch On Grade,Deck/Porch Elevated,Patio Cover/Carport Attached to Structure,Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure > 120 SQFT,Assessed Improved Value,Year Built,Latitude,Longitude,AIV missing,Year Built missing
13560,Destroyed (>50%),94515.0,LNU,Napa,2020-09-27,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Wood,Multi Pane,Wood,Wood,Combustible,Unknown,Unknown,Unknown,712324.5000000002,1988.0,38.5890842392752,-122.517175161424,0,0
100843,Destroyed (>50%),93010.0,VNC,Ventura,2024-11-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Wood,Unknown,"Mesh Screen <= 1/8""""",Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,228990.0,1966.0,34.2489481,-119.058045,0,0
76410,No Damage,13800.0,LNU,Sonoma,2019-10-23,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,712324.5000000002,2015.0,38.6378260087291,-122.719793304386,0,0
125172,Destroyed (>50%),90265.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Unknown,Unknown,Unknown,Unknown,Unknown,470616.0,1974.0,34.0650251,-118.6435648,0,0
44115,Destroyed (>50%),95969.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Ignition Resistant,Single Pane,Composite,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,76524.0,1976.0,39.7693538871361,-121.593291721362,0,0
18364,No Damage,95448.0,LNU,Sonoma,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,331170.0,1958.0,38.6031426396214,-122.943922765653,0,0
55542,No Damage,95965.0,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,2.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26000.0,1980.0,39.6590886495122,-121.62925286861,0,0
124398,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Combination of Actions,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Combustible,Unknown,Unknown,248132.0,1952.0,34.0504172,-118.5385244,0,0
113232,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Stucco/Brick/Cement,Unknown,Unknown,Unknown,Unknown,Non Combustible,Unknown,<30,306330.0,1927.0,34.1890579,-118.1195356,0,0
125509,No Damage,90272.0,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Tile,Enclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,712324.5000000002,1951.0,34.0513414,-118.5338197,0,0
77709,No Damage,96109.0,LMU,Lassen,2021-07-04,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,346377.0,1966.0,40.0252858620174,-120.182042810857,0,1
116152,Destroyed (>50%),91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,No Vents,Stucco/Brick/Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,257327.0,1948.0,34.1890585,-118.1252858,0,0
117945,No Damage,91001.0,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Vinyl,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<30,119469.0,1954.0,34.1779492,-118.1187219,0,0
4814,No Damage,13193.0,BTU,Butte,2020-09-09,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,237025.0,1915.0,39.697560950242,-121.327934673019,0,0
54123,No Damage,95928.0,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,1.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,364296.0,1988.0,39.7038598616052,-121.759335607013,0,0
